order_id,order_date,Month,customer_id,city,state,Age,Age Group,Gender,category,sub_category,product_name,price,quantity,discount_pct,payment_mode,delivery_days,return_flag,rating,marketing_channel
OD1359,12/24/2024,December,C521,Hyderabad,Gujarat,33,Young Adult,Female,Home,Furniture,Office Chair,7629,1,15,NetBanking,3,No,1,Email
OD1360,12/25/2024,December,C203,Pune,Telangana,31,Young Adult,Male,Home,Laptop,Boat Earphones,7327,1,10,NetBanking,7,Yes,1,Organic
OD1361,12/26/2024,December,C951,Kolkata,Karnataka,29,Young Adult,Male,Electronics,Furniture,Prestige Cooker,58013,2,0,UPI,8,Yes,5,Email
OD1362,12/27/2024,December,C353,Pune,Gujarat,40,Adult,Male,Home,Clothing,Office Chair,53163,1,10,COD,5,No,5,Email
OD1363,12/28/2024,December,C326,Delhi,Tamil Nadu,32,Young Adult,Female,Home,Mobile,Wall Clock,18382,2,30,Card,5,No,3,Email
OD1364,12/29/2024,December,C211,Jaipur,Gujarat,45,Adult,Male,Fashion,Kitchen,Wall Clock,43558,2,40,NetBanking,3,No,5,Referral
OD1365,12/30/2024,December,C609,Pune,Gujarat,51,Adult,Male,Home,Clothing,Nike Shoes,43431,2,40,UPI,4,No,4,Email
OD1366,12/31/2024,December,C572,Delhi,Gujarat,19,Young Adult,Female,Fashion,Decor,Women Kurti,61768,1,0,COD,2,No,5,Referral
OD1367,1/1/2025,January,C198,Chennai,Rajasthan,49,Adult,Male,Electronics,Decor,Wall Clock,2534,2,5,NetBanking,3,No,4,Referral
OD1368,1/2/2025,January,C252,Chennai,Maharashtra,40,Adult,Male,Electronics,Accessories,Boat Earphones,41244,1,10,COD,9,No,5,Email
OD1369,1/3/2025,January,C960,Ahmedabad,Karnataka,39,Adult,Male,Home,Footwear,Redmi Phone,17740,2,0,COD,9,Yes,5,Organic
OD1370,1/4/2025,January,C995,Pune,Tamil Nadu,42,Adult,Male,Electronics,Clothing,HP Laptop,53474,2,40,Card,5,Yes,5,Email
OD1371,1/5/2025,January,C977,Kolkata,Karnataka,39,Adult,Female,Home,Footwear,Nike Shoes,23653,3,5,Card,6,No,2,Ads
OD1372,1/6/2025,January,C437,Pune,Rajasthan,39,Adult,Female,Electronics,Furniture,HP Laptop,26124,3,10,NetBanking,5,No,2,Organic
OD1373,1/7/2025,January,C805,Kolkata,Telangana,59,Senior,Male,Fashion,Clothing,Women Kurti,45449,3,15,COD,6,Yes,5,Referral
OD1374,1/8/2025,January,C921,Bangalore,Telangana,23,Young Adult,Male,Fashion,Furniture,Office Chair,56895,1,10,NetBanking,2,No,4,Referral
OD1375,1/9/2025,January,C262,Ahmedabad,Telangana,32,Young Adult,Male,Fashion,Accessories,Men T-Shirt,13830,1,20,NetBanking,6,Yes,3,Organic
OD1376,1/10/2025,January,C819,Bangalore,West Bengal,60,Senior,Female,Fashion,Mobile,Wall Clock,64426,2,10,COD,3,No,1,Organic
OD1377,1/11/2025,January,C780,Pune,Gujarat,54,Adult,Female,Home,Decor,Redmi Phone,63513,2,20,NetBanking,6,No,2,Email
OD1378,1/12/2025,January,C260,Ahmedabad,West Bengal,50,Adult,Male,Electronics,Accessories,Women Kurti,39845,2,5,COD,4,No,5,Referral
OD1379,1/13/2025,January,C679,Bangalore,Maharashtra,25,Young Adult,Male,Home,Decor,HP Laptop,54977,2,10,COD,9,Yes,1,Ads
OD1380,1/14/2025,January,C900,Mumbai,Telangana,22,Young Adult,Female,Fashion,Mobile,Nike Shoes,12753,1,5,COD,3,No,2,Email
OD1381,1/15/2025,January,C497,Pune,Rajasthan,56,Senior,Male,Home,Furniture,Wall Clock,56233,2,5,COD,9,No,3,Organic
OD1382,1/16/2025,January,C376,Bangalore,Tamil Nadu,21,Young Adult,Male,Electronics,Mobile,Boat Earphones,29120,2,40,UPI,2,Yes,4,Referral
OD1383,1/17/2025,January,C915,Mumbai,Karnataka,23,Young Adult,Male,Home,Decor,Wall Clock,46620,3,0,COD,3,Yes,5,Organic
OD1384,1/18/2025,January,C603,Mumbai,Gujarat,49,Adult,Male,Electronics,Decor,Nike Shoes,60696,2,5,Card,4,No,3,Organic
OD1385,1/19/2025,January,C995,Chennai,Delhi,47,Adult,Female,Home,Footwear,Nike Shoes,42930,2,5,Card,2,No,2,Organic
OD1386,1/20/2025,January,C491,Pune,Tamil Nadu,52,Adult,Male,Electronics,Kitchen,Men T-Shirt,5336,2,40,Card,5,No,5,Email
OD1387,1/21/2025,January,C234,Mumbai,Gujarat,57,Senior,Female,Electronics,Accessories,Wall Clock,49493,1,40,COD,4,No,1,Ads
OD1388,1/22/2025,January,C294,Chennai,West Bengal,33,Young Adult,Female,Fashion,Clothing,Wall Clock,13114,3,10,Card,2,No,4,Ads
OD1389,1/23/2025,January,C500,Bangalore,West Bengal,30,Young Adult,Male,Electronics,Decor,Men T-Shirt,1965,2,40,UPI,8,Yes,2,Referral
OD1390,1/24/2025,January,C739,Delhi,Tamil Nadu,59,Senior,Male,Fashion,Accessories,Prestige Cooker,31270,2,10,NetBanking,6,Yes,4,Organic
OD1391,1/25/2025,January,C132,Pune,West Bengal,47,Adult,Female,Fashion,Footwear,Prestige Cooker,66410,3,15,COD,3,No,5,Ads
OD1392,1/26/2025,January,C787,Ahmedabad,Telangana,36,Adult,Male,Fashion,Mobile,Office Chair,21245,2,40,Card,2,No,3,Organic
OD1393,1/27/2025,January,C559,Kolkata,Maharashtra,34,Young Adult,Female,Home,Footwear,Prestige Cooker,61238,1,0,UPI,3,No,4,Referral
OD1394,1/28/2025,January,C982,Kolkata,Karnataka,36,Adult,Male,Home,Laptop,Samsung Phone,2392,2,5,NetBanking,6,No,1,Organic
OD1395,1/29/2025,January,C569,Bangalore,Maharashtra,45,Adult,Male,Home,Laptop,Wall Clock,31072,1,0,UPI,2,No,2,Ads
OD1396,1/30/2025,January,C474,Nagpur,Gujarat,43,Adult,Female,Home,Clothing,Redmi Phone,41373,1,20,Card,5,No,1,Organic
OD1397,1/31/2025,January,C121,Nagpur,Karnataka,54,Adult,Female,Electronics,Footwear,Wall Clock,33866,2,40,UPI,8,No,4,Ads
OD1398,2/1/2025,February,C849,Bangalore,Rajasthan,43,Adult,Female,Electronics,Furniture,Samsung Phone,21698,3,5,NetBanking,8,No,3,Referral
OD1399,2/2/2025,February,C769,Mumbai,Karnataka,40,Adult,Female,Home,Clothing,Samsung Phone,58223,1,0,Card,4,Yes,3,Organic
OD1400,2/3/2025,February,C137,Pune,Maharashtra,26,Young Adult,Female,Electronics,Furniture,HP Laptop,36904,3,40,NetBanking,2,No,1,Ads
OD1401,2/4/2025,February,C329,Kolkata,Tamil Nadu,29,Young Adult,Male,Electronics,Clothing,Wall Clock,16488,2,40,UPI,6,Yes,5,Referral
OD1402,2/5/2025,February,C464,Kolkata,Karnataka,18,Young Adult,Female,Fashion,Laptop,Women Kurti,29430,1,15,COD,2,No,5,Organic
OD1403,2/6/2025,February,C662,Mumbai,Rajasthan,18,Young Adult,Female,Fashion,Clothing,Samsung Phone,9789,2,15,COD,3,No,3,Referral
OD1404,2/7/2025,February,C537,Kolkata,Rajasthan,51,Adult,Male,Fashion,Laptop,Redmi Phone,38866,3,5,COD,7,No,1,Ads
OD1405,2/8/2025,February,C875,Ahmedabad,Rajasthan,49,Adult,Male,Fashion,Decor,Men T-Shirt,30632,2,20,COD,9,No,1,Organic
OD1406,2/9/2025,February,C382,Pune,Maharashtra,42,Adult,Male,Electronics,Mobile,Office Chair,27551,2,15,NetBanking,2,Yes,1,Organic
OD1407,2/10/2025,February,C126,Jaipur,Karnataka,57,Senior,Male,Home,Furniture,HP Laptop,40974,1,15,COD,8,No,4,Organic
OD1408,2/11/2025,February,C325,Kolkata,Delhi,18,Young Adult,Male,Electronics,Footwear,Men T-Shirt,58155,2,20,NetBanking,8,No,5,Referral
OD1409,2/12/2025,February,C376,Bangalore,Tamil Nadu,33,Young Adult,Male,Electronics,Decor,HP Laptop,5132,2,0,Card,9,No,5,Referral
OD1410,2/13/2025,February,C897,Ahmedabad,Telangana,56,Senior,Male,Electronics,Decor,Redmi Phone,17803,2,15,COD,8,No,4,Ads
OD1411,2/14/2025,February,C708,Kolkata,Karnataka,22,Young Adult,Female,Fashion,Clothing,Nike Shoes,47045,1,10,NetBanking,5,No,2,Email
OD1412,2/15/2025,February,C383,Ahmedabad,Rajasthan,39,Adult,Male,Fashion,Laptop,Wall Clock,7507,3,30,COD,2,No,4,Organic
OD1413,2/16/2025,February,C978,Chennai,Delhi,46,Adult,Male,Fashion,Accessories,Boat Earphones,48790,3,30,COD,4,No,1,Organic
OD1414,2/17/2025,February,C580,Jaipur,Telangana,20,Young Adult,Male,Home,Furniture,Women Kurti,27904,2,15,COD,2,Yes,4,Ads
OD1415,2/18/2025,February,C552,Hyderabad,Telangana,29,Young Adult,Male,Electronics,Decor,Men T-Shirt,36885,1,0,NetBanking,7,No,1,Organic
OD1416,2/19/2025,February,C928,Bangalore,Gujarat,43,Adult,Female,Home,Clothing,Wall Clock,21326,2,40,UPI,8,No,3,Referral
OD1417,2/20/2025,February,C915,Bangalore,Karnataka,33,Young Adult,Female,Fashion,Kitchen,Women Kurti,33539,3,0,COD,3,No,1,Referral
OD1418,2/21/2025,February,C758,Pune,Maharashtra,54,Adult,Female,Home,Mobile,Nike Shoes,60853,1,5,COD,8,No,5,Organic
OD1419,2/22/2025,February,C615,Ahmedabad,Karnataka,39,Adult,Female,Electronics,Mobile,Boat Earphones,18656,3,10,Card,2,No,4,Organic
OD1420,2/23/2025,February,C646,Mumbai,Delhi,46,Adult,Male,Electronics,Accessories,Women Kurti,35814,3,0,UPI,5,No,1,Referral
OD1421,2/24/2025,February,C291,Bangalore,Telangana,31,Young Adult,Male,Fashion,Laptop,Women Kurti,36431,1,20,NetBanking,6,No,2,Organic
OD1422,2/25/2025,February,C148,Ahmedabad,Karnataka,45,Adult,Male,Fashion,Clothing,Men T-Shirt,21663,1,10,Card,2,No,3,Referral
OD1423,2/26/2025,February,C611,Ahmedabad,Maharashtra,22,Young Adult,Female,Home,Furniture,Prestige Cooker,14913,2,30,COD,2,No,2,Email
OD1424,2/27/2025,February,C116,Delhi,Gujarat,47,Adult,Male,Fashion,Laptop,Boat Earphones,14826,2,10,Card,4,Yes,2,Email
OD1425,2/28/2025,February,C271,Delhi,Karnataka,22,Young Adult,Female,Fashion,Mobile,Wall Clock,1445,3,20,Card,5,No,2,Organic
OD1426,3/1/2025,March,C319,Hyderabad,Tamil Nadu,29,Young Adult,Female,Electronics,Laptop,Nike Shoes,15192,1,15,COD,7,No,3,Organic
OD1427,3/2/2025,March,C257,Chennai,Gujarat,33,Young Adult,Male,Fashion,Mobile,Boat Earphones,27740,1,20,UPI,6,No,3,Organic
OD1428,3/3/2025,March,C576,Hyderabad,Maharashtra,43,Adult,Female,Fashion,Laptop,Redmi Phone,16039,2,20,UPI,8,Yes,3,Referral
OD1429,3/4/2025,March,C145,Kolkata,Delhi,43,Adult,Female,Electronics,Accessories,Prestige Cooker,65256,3,15,Card,3,No,3,Email
OD1430,3/5/2025,March,C472,Mumbai,Telangana,38,Adult,Male,Electronics,Footwear,Redmi Phone,41702,3,15,COD,2,Yes,2,Email
OD1431,3/6/2025,March,C617,Kolkata,Karnataka,56,Senior,Male,Home,Accessories,Nike Shoes,25580,2,15,NetBanking,7,Yes,5,Ads
OD1432,3/7/2025,March,C198,Nagpur,Maharashtra,53,Adult,Male,Fashion,Accessories,Men T-Shirt,62360,1,15,Card,6,Yes,5,Ads
OD1433,3/8/2025,March,C991,Kolkata,Gujarat,50,Adult,Male,Electronics,Footwear,Men T-Shirt,11849,2,15,NetBanking,3,No,3,Organic
OD1434,3/9/2025,March,C844,Pune,Tamil Nadu,47,Adult,Female,Home,Footwear,Nike Shoes,56011,2,20,Card,7,Yes,4,Referral
OD1435,3/10/2025,March,C136,Kolkata,Maharashtra,54,Adult,Male,Home,Decor,HP Laptop,57308,2,5,Card,5,No,1,Organic
OD1436,3/11/2025,March,C379,Hyderabad,West Bengal,40,Adult,Female,Fashion,Decor,Nike Shoes,43331,2,5,COD,5,Yes,4,Email
OD1437,3/12/2025,March,C448,Bangalore,Rajasthan,27,Young Adult,Male,Fashion,Clothing,Prestige Cooker,28868,1,0,COD,6,No,4,Organic
OD1438,3/13/2025,March,C596,Bangalore,Tamil Nadu,22,Young Adult,Female,Home,Furniture,Samsung Phone,32227,2,5,NetBanking,8,No,4,Organic
OD1439,3/14/2025,March,C401,Delhi,Gujarat,53,Adult,Female,Electronics,Furniture,Men T-Shirt,18075,1,30,NetBanking,9,No,5,Email
OD1440,3/15/2025,March,C280,Mumbai,Delhi,51,Adult,Female,Home,Clothing,Office Chair,29500,2,5,UPI,3,No,1,Email
OD1441,3/16/2025,March,C706,Mumbai,Telangana,48,Adult,Male,Fashion,Accessories,Prestige Cooker,889,3,20,COD,5,No,4,Email
OD1442,3/17/2025,March,C198,Pune,Gujarat,27,Young Adult,Male,Electronics,Accessories,Prestige Cooker,45935,1,15,Card,9,No,3,Email
OD1443,3/18/2025,March,C799,Hyderabad,Rajasthan,36,Adult,Female,Electronics,Mobile,Prestige Cooker,12068,3,15,Card,6,No,5,Ads
OD1444,3/19/2025,March,C215,Delhi,Delhi,49,Adult,Female,Home,Mobile,Women Kurti,13528,2,40,UPI,5,Yes,3,Referral
OD1445,3/20/2025,March,C290,Nagpur,Karnataka,18,Young Adult,Male,Fashion,Furniture,Prestige Cooker,22989,2,40,COD,5,No,3,Referral
OD1446,3/21/2025,March,C352,Mumbai,Maharashtra,22,Young Adult,Male,Home,Clothing,Men T-Shirt,46374,2,40,Card,7,Yes,4,Email
OD1447,3/22/2025,March,C260,Bangalore,West Bengal,21,Young Adult,Male,Home,Kitchen,Samsung Phone,6366,1,20,UPI,9,No,3,Referral
OD1448,3/23/2025,March,C355,Kolkata,Tamil Nadu,33,Young Adult,Male,Home,Decor,Samsung Phone,9620,3,30,UPI,7,No,1,Referral
OD1449,3/24/2025,March,C422,Kolkata,Tamil Nadu,41,Adult,Female,Electronics,Kitchen,Prestige Cooker,2038,1,5,Card,5,No,3,Referral
OD1450,3/25/2025,March,C227,Delhi,Maharashtra,33,Young Adult,Female,Electronics,Clothing,Redmi Phone,17526,1,20,Card,9,No,4,Referral
OD1451,3/26/2025,March,C117,Hyderabad,West Bengal,19,Young Adult,Male,Fashion,Mobile,Men T-Shirt,9420,2,0,NetBanking,4,No,3,Email
OD1452,3/27/2025,March,C892,Hyderabad,Maharashtra,45,Adult,Female,Fashion,Furniture,Men T-Shirt,50934,3,15,COD,9,No,5,Organic
OD1453,3/28/2025,March,C834,Chennai,Karnataka,49,Adult,Female,Home,Furniture,Boat Earphones,10809,2,40,NetBanking,7,No,5,Organic
OD1454,3/29/2025,March,C665,Jaipur,Rajasthan,44,Adult,Female,Home,Mobile,Wall Clock,64464,1,10,UPI,3,No,5,Organic
OD1455,3/30/2025,March,C669,Mumbai,Delhi,37,Adult,Male,Home,Kitchen,HP Laptop,12741,2,0,Card,6,No,2,Ads
OD1456,3/31/2025,March,C422,Hyderabad,Gujarat,41,Adult,Male,Fashion,Laptop,HP Laptop,9446,3,40,NetBanking,6,Yes,5,Referral
OD1457,4/1/2025,April,C971,Bangalore,Tamil Nadu,29,Young Adult,Female,Electronics,Laptop,Redmi Phone,62315,2,30,UPI,8,No,5,Email
OD1458,4/2/2025,April,C785,Delhi,Karnataka,52,Adult,Female,Electronics,Mobile,HP Laptop,49284,3,0,COD,3,No,2,Email
OD1459,4/3/2025,April,C891,Nagpur,Delhi,50,Adult,Female,Home,Laptop,Boat Earphones,1006,3,20,Card,3,No,5,Ads
OD1460,4/4/2025,April,C725,Chennai,Karnataka,50,Adult,Female,Home,Footwear,Nike Shoes,67471,2,5,NetBanking,3,No,4,Email
OD1461,4/5/2025,April,C387,Ahmedabad,West Bengal,60,Senior,Female,Home,Clothing,HP Laptop,27650,1,15,COD,8,Yes,5,Organic
OD1462,4/6/2025,April,C953,Pune,Tamil Nadu,54,Adult,Female,Home,Clothing,Men T-Shirt,12117,2,30,NetBanking,3,Yes,5,Ads
OD1463,4/7/2025,April,C762,Nagpur,Gujarat,29,Young Adult,Female,Fashion,Mobile,Nike Shoes,16621,1,30,UPI,2,No,2,Email
OD1464,4/8/2025,April,C738,Ahmedabad,Maharashtra,20,Young Adult,Male,Electronics,Accessories,HP Laptop,7853,1,10,COD,8,No,4,Ads
OD1465,4/9/2025,April,C254,Kolkata,Maharashtra,18,Young Adult,Female,Home,Decor,Men T-Shirt,31478,2,0,NetBanking,6,No,3,Ads
OD1466,4/10/2025,April,C589,Pune,Delhi,50,Adult,Female,Fashion,Kitchen,Men T-Shirt,53273,1,10,COD,2,No,1,Email
OD1467,4/11/2025,April,C485,Mumbai,Gujarat,57,Senior,Male,Home,Mobile,Prestige Cooker,5536,1,5,UPI,8,No,4,Organic
OD1468,4/12/2025,April,C884,Bangalore,Rajasthan,27,Young Adult,Female,Home,Laptop,Samsung Phone,29132,2,40,COD,5,No,3,Email
OD1469,4/13/2025,April,C203,Pune,Telangana,60,Senior,Male,Electronics,Kitchen,Redmi Phone,24994,2,5,NetBanking,5,No,4,Referral
OD1470,4/14/2025,April,C492,Jaipur,West Bengal,46,Adult,Female,Home,Accessories,Boat Earphones,65049,2,40,UPI,6,No,3,Referral
OD1471,4/15/2025,April,C910,Ahmedabad,Delhi,30,Young Adult,Male,Electronics,Laptop,Women Kurti,36982,1,10,Card,5,No,3,Email
OD1472,4/16/2025,April,C345,Mumbai,Telangana,29,Young Adult,Female,Electronics,Furniture,Wall Clock,34568,3,15,NetBanking,3,No,4,Organic
OD1473,4/17/2025,April,C275,Jaipur,Karnataka,48,Adult,Female,Electronics,Decor,HP Laptop,7869,1,5,NetBanking,8,No,2,Referral
OD1474,4/18/2025,April,C138,Kolkata,West Bengal,19,Young Adult,Male,Fashion,Footwear,HP Laptop,39632,3,10,UPI,2,No,4,Referral
OD1475,4/19/2025,April,C576,Jaipur,Karnataka,52,Adult,Male,Fashion,Laptop,Nike Shoes,1191,2,0,UPI,3,No,4,Email
OD1476,4/20/2025,April,C781,Chennai,Rajasthan,40,Adult,Female,Electronics,Footwear,Nike Shoes,29425,3,10,Card,5,No,3,Email
OD1477,4/21/2025,April,C858,Chennai,Gujarat,34,Young Adult,Male,Home,Kitchen,Wall Clock,43889,2,10,NetBanking,7,No,1,Email
OD1478,4/22/2025,April,C637,Delhi,Tamil Nadu,43,Adult,Male,Electronics,Footwear,HP Laptop,50092,2,20,UPI,9,No,3,Ads
OD1479,4/23/2025,April,C966,Nagpur,West Bengal,25,Young Adult,Female,Home,Kitchen,Office Chair,5708,3,5,Card,2,No,5,Ads
OD1480,4/24/2025,April,C917,Nagpur,Telangana,46,Adult,Female,Electronics,Kitchen,Boat Earphones,7032,2,15,Card,3,No,4,Ads
OD1481,4/25/2025,April,C507,Mumbai,Rajasthan,43,Adult,Female,Home,Kitchen,HP Laptop,7710,3,15,UPI,8,No,4,Email
OD1482,4/26/2025,April,C624,Kolkata,Tamil Nadu,27,Young Adult,Male,Fashion,Kitchen,Samsung Phone,10426,2,20,NetBanking,6,No,2,Organic
OD1483,4/27/2025,April,C927,Hyderabad,Maharashtra,43,Adult,Female,Home,Kitchen,Wall Clock,25093,1,40,COD,3,No,3,Referral
OD1484,4/28/2025,April,C605,Chennai,Telangana,51,Adult,Male,Electronics,Laptop,Office Chair,8432,1,30,COD,7,Yes,2,Ads
OD1485,4/29/2025,April,C924,Mumbai,Delhi,58,Senior,Male,Fashion,Kitchen,Boat Earphones,41195,2,40,Card,5,No,4,Organic
OD1486,4/30/2025,April,C135,Hyderabad,Maharashtra,24,Young Adult,Female,Home,Laptop,HP Laptop,65948,2,15,COD,2,No,3,Email
OD1487,5/1/2025,May,C784,Nagpur,Rajasthan,21,Young Adult,Male,Home,Kitchen,Women Kurti,68115,3,10,COD,6,Yes,3,Ads
OD1488,5/2/2025,May,C119,Delhi,Maharashtra,28,Young Adult,Male,Home,Footwear,Prestige Cooker,6588,1,20,UPI,2,Yes,5,Email
OD1489,5/3/2025,May,C420,Jaipur,Delhi,46,Adult,Female,Home,Furniture,Samsung Phone,57047,3,0,Card,6,No,5,Organic
OD1490,5/4/2025,May,C875,Chennai,West Bengal,53,Adult,Male,Home,Kitchen,Women Kurti,26622,2,5,NetBanking,9,No,1,Ads
OD1491,5/5/2025,May,C611,Mumbai,Maharashtra,42,Adult,Female,Fashion,Accessories,Nike Shoes,8296,2,5,Card,8,No,5,Ads
OD1492,5/6/2025,May,C499,Pune,Gujarat,38,Adult,Male,Fashion,Kitchen,Nike Shoes,50512,3,5,UPI,2,No,3,Ads
OD1493,5/7/2025,May,C753,Hyderabad,Telangana,53,Adult,Male,Fashion,Kitchen,HP Laptop,8845,2,10,COD,5,No,5,Ads
OD1494,5/8/2025,May,C982,Jaipur,Tamil Nadu,27,Young Adult,Male,Fashion,Footwear,Nike Shoes,34171,1,0,NetBanking,8,No,1,Organic
OD1495,5/9/2025,May,C570,Chennai,Maharashtra,54,Adult,Female,Electronics,Decor,Samsung Phone,18152,3,20,Card,8,No,4,Ads
OD1496,5/10/2025,May,C242,Nagpur,Telangana,26,Young Adult,Female,Fashion,Clothing,Boat Earphones,50055,1,20,COD,9,No,5,Referral
OD1497,5/11/2025,May,C191,Kolkata,Karnataka,41,Adult,Female,Home,Footwear,Men T-Shirt,26639,1,5,Card,6,No,3,Referral
OD1498,5/12/2025,May,C453,Hyderabad,Telangana,52,Adult,Female,Home,Accessories,Redmi Phone,1683,1,0,NetBanking,4,Yes,4,Email
OD1499,5/13/2025,May,C933,Nagpur,Tamil Nadu,52,Adult,Female,Fashion,Clothing,Wall Clock,34992,3,0,Card,2,No,3,Ads
OD1500,5/14/2025,May,C899,Chennai,Telangana,53,Adult,Male,Home,Mobile,Boat Earphones,44647,2,0,Card,2,No,4,Referral
OD1501,5/15/2025,May,C826,Hyderabad,Delhi,35,Young Adult,Male,Fashion,Mobile,Men T-Shirt,25345,1,15,Card,3,Yes,3,Referral
OD1502,5/16/2025,May,C953,Jaipur,Rajasthan,56,Senior,Female,Home,Decor,Office Chair,22694,1,15,COD,6,No,5,Referral
OD1503,5/17/2025,May,C150,Chennai,Tamil Nadu,49,Adult,Female,Electronics,Accessories,Samsung Phone,6105,1,5,NetBanking,7,No,5,Organic
OD1504,5/18/2025,May,C764,Ahmedabad,Rajasthan,41,Adult,Female,Electronics,Footwear,Women Kurti,4455,2,0,NetBanking,4,No,1,Ads
OD1505,5/19/2025,May,C797,Mumbai,West Bengal,40,Adult,Female,Fashion,Laptop,Men T-Shirt,17054,2,30,COD,5,No,4,Organic
OD1506,5/20/2025,May,C674,Jaipur,Rajasthan,49,Adult,Male,Fashion,Accessories,Samsung Phone,19189,3,0,COD,3,No,1,Organic
OD1507,5/21/2025,May,C289,Hyderabad,Karnataka,54,Adult,Male,Fashion,Furniture,Prestige Cooker,59001,2,20,COD,9,No,2,Referral
OD1508,5/22/2025,May,C224,Kolkata,Delhi,29,Young Adult,Male,Home,Clothing,Women Kurti,49348,3,20,UPI,4,No,5,Referral
OD1509,5/23/2025,May,C249,Nagpur,West Bengal,30,Young Adult,Female,Fashion,Clothing,Nike Shoes,26846,3,5,Card,6,Yes,4,Email
OD1510,5/24/2025,May,C413,Pune,Telangana,40,Adult,Male,Electronics,Kitchen,Nike Shoes,49555,3,30,Card,4,No,1,Ads
OD1511,5/25/2025,May,C669,Nagpur,Tamil Nadu,42,Adult,Male,Home,Mobile,Women Kurti,64350,3,0,NetBanking,9,No,1,Ads
OD1512,5/26/2025,May,C441,Hyderabad,Karnataka,52,Adult,Male,Fashion,Decor,Office Chair,42349,3,40,Card,8,Yes,2,Referral
OD1513,5/27/2025,May,C404,Nagpur,Delhi,58,Senior,Male,Home,Clothing,Office Chair,28342,1,30,UPI,2,No,1,Referral
OD1514,5/28/2025,May,C791,Mumbai,West Bengal,47,Adult,Female,Home,Accessories,Office Chair,62819,2,5,COD,8,No,3,Ads
OD1515,5/29/2025,May,C781,Chennai,West Bengal,34,Young Adult,Female,Fashion,Clothing,Men T-Shirt,30292,1,20,NetBanking,2,No,5,Email
OD1516,5/30/2025,May,C937,Pune,Karnataka,37,Adult,Male,Home,Decor,Wall Clock,40015,3,40,NetBanking,3,No,1,Referral
OD1517,5/31/2025,May,C882,Bangalore,Gujarat,42,Adult,Male,Electronics,Decor,Men T-Shirt,18356,2,20,Card,9,No,1,Email
OD1518,6/1/2025,June,C153,Hyderabad,Telangana,39,Adult,Male,Electronics,Decor,HP Laptop,20126,1,15,NetBanking,6,No,2,Organic
OD1519,6/2/2025,June,C543,Delhi,Karnataka,30,Young Adult,Male,Home,Accessories,Redmi Phone,62321,1,5,COD,6,No,3,Referral
OD1520,6/3/2025,June,C712,Bangalore,West Bengal,36,Adult,Male,Fashion,Laptop,Women Kurti,52747,3,5,NetBanking,4,No,1,Organic
OD1521,6/4/2025,June,C363,Nagpur,Maharashtra,53,Adult,Female,Home,Kitchen,Boat Earphones,56297,1,0,COD,3,Yes,5,Referral
OD1522,6/5/2025,June,C152,Hyderabad,Delhi,29,Young Adult,Male,Electronics,Mobile,Redmi Phone,44615,1,0,UPI,6,No,5,Organic
OD1523,6/6/2025,June,C671,Ahmedabad,Karnataka,58,Senior,Male,Home,Clothing,Prestige Cooker,29056,1,15,UPI,7,No,1,Referral
OD1524,6/7/2025,June,C719,Delhi,Gujarat,36,Adult,Male,Home,Accessories,Men T-Shirt,43113,1,40,COD,7,No,3,Email
OD1525,6/8/2025,June,C104,Pune,West Bengal,29,Young Adult,Female,Electronics,Footwear,Men T-Shirt,13219,1,10,Card,8,No,5,Email
OD1526,6/9/2025,June,C202,Kolkata,Telangana,26,Young Adult,Female,Home,Mobile,Samsung Phone,58107,3,30,NetBanking,2,No,5,Email
OD1527,6/10/2025,June,C295,Ahmedabad,Rajasthan,24,Young Adult,Male,Home,Laptop,Redmi Phone,36391,3,10,Card,4,Yes,3,Organic
OD1528,6/11/2025,June,C873,Bangalore,West Bengal,45,Adult,Female,Fashion,Accessories,Samsung Phone,1423,1,10,NetBanking,5,No,3,Email
OD1529,6/12/2025,June,C976,Chennai,Telangana,31,Young Adult,Female,Fashion,Furniture,Boat Earphones,51821,3,5,UPI,9,No,1,Organic
OD1530,6/13/2025,June,C983,Mumbai,Karnataka,48,Adult,Male,Electronics,Furniture,Samsung Phone,26977,3,30,UPI,2,No,4,Referral
OD1531,6/14/2025,June,C449,Kolkata,Telangana,36,Adult,Female,Electronics,Kitchen,Redmi Phone,46917,2,5,UPI,3,No,2,Organic
OD1532,6/15/2025,June,C146,Ahmedabad,Tamil Nadu,33,Young Adult,Male,Electronics,Kitchen,Women Kurti,62716,1,30,NetBanking,6,No,4,Referral
OD1533,6/16/2025,June,C966,Chennai,Tamil Nadu,22,Young Adult,Female,Fashion,Laptop,Prestige Cooker,12280,3,20,UPI,2,No,4,Ads
OD1534,6/17/2025,June,C922,Chennai,Tamil Nadu,52,Adult,Female,Electronics,Laptop,Men T-Shirt,6014,3,5,UPI,5,No,5,Ads
OD1535,6/18/2025,June,C919,Hyderabad,Gujarat,29,Young Adult,Female,Electronics,Kitchen,Boat Earphones,36632,1,5,UPI,5,No,3,Ads
OD1536,6/19/2025,June,C755,Ahmedabad,Gujarat,42,Adult,Male,Electronics,Clothing,Men T-Shirt,9594,2,5,UPI,7,No,5,Organic
OD1537,6/20/2025,June,C368,Pune,Maharashtra,38,Adult,Male,Fashion,Clothing,HP Laptop,20969,1,40,Card,3,No,2,Ads
OD1538,6/21/2025,June,C469,Nagpur,Gujarat,53,Adult,Male,Home,Accessories,Prestige Cooker,43628,2,15,UPI,2,Yes,1,Ads
